Iteration,Elapsed Time,Discriminator Loss,Value Loss,Policy Loss,Edit Distance,Best Edit Distance
2,204.34516859054565,1.4365472793579102,2812.6329498291016,-2.2304125418886542,0.9997510495367542,0.9997510495367542
4,385.58355021476746,1.3568003177642822,2544.6309747695923,-1.6213955953717232,0.9998742474001094,0.9997510495367542
6,489.5072236061096,1.3216736316680908,1744.9735598564148,-1.2987095098942518,1.0,0.9997510495367542
8,583.0576174259186,1.323299765586853,1362.9691009521484,-1.3040913315489888,1.0,0.9997510495367542
10,676.4759466648102,1.3019044399261475,570.1448518037796,-1.077682150527835,1.0,0.9997510495367542
12,769.7650985717773,1.303383708000183,239.33028563857079,-1.7307972386479378,0.999875,0.9997510495367542
14,861.7316102981567,1.3300858736038208,154.00094839930534,-1.7120358189567924,1.0,0.9997510495367542
16,953.4905648231506,1.3733323812484741,858.2327020168304,-1.226224707905203,1.0,0.9997510495367542
18,1047.1499588489532,1.3494501113891602,241.7501036822796,-1.104469122365117,1.0,0.9997510495367542
20,1140.2069609165192,1.3561179637908936,187.89907112717628,-1.5025901775807142,0.9995414546596672,0.9995414546596672
22,1233.071004152298,1.3337661027908325,71.04283148050308,-1.6958595616742969,1.0,0.9995414546596672
24,1325.782056570053,1.3497586250305176,98.63290487229824,-1.880379969254136,0.9998846153846154,0.9995414546596672
26,1417.639056444168,1.3564369678497314,250.13054060935974,-1.801127040758729,0.9991389677215903,0.9991389677215903
28,1510.0161736011505,1.3691855669021606,173.56094354391098,-1.290585340000689,0.9996054466230937,0.9991389677215903
30,1602.5479309558868,1.3466501235961914,85.96616061031818,-1.5780446333810687,0.9996850936760723,0.9991389677215903
32,1695.1291813850403,1.3436236381530762,119.81164652109146,-1.5870504938066006,0.9988212837917986,0.9988212837917986
34,1787.0798256397247,1.3261353969573975,49.80187213420868,-1.5102975871413946,0.9988041650071061,0.9988041650071061
36,1877.514779806137,1.3296817541122437,54.02348643541336,-1.8130333684384823,0.9973521886689548,0.9973521886689548
38,1969.2631151676178,1.3614641427993774,155.05499076843262,-2.4209868889302015,0.997293994550023,0.997293994550023
40,2060.2446122169495,1.357509970664978,65.61926791071892,-2.0602242313325405,0.9971196618142198,0.9971196618142198
42,2150.4215908050537,1.3653461933135986,62.71612049639225,-1.2238427782431245,0.9989152672635707,0.9971196618142198
44,2242.3410136699677,1.3542028665542603,82.88538540899754,-1.5671149753034115,0.9987253270208721,0.9971196618142198
46,2333.1122941970825,1.3712114095687866,131.95656538009644,-1.996505600400269,0.9951359001472728,0.9951359001472728
48,2424.707533597946,1.34305739402771,95.0437119603157,-2.2325376523658633,0.9972772186064858,0.9951359001472728
50,2515.859956741333,1.3266980648040771,60.597099378705025,-2.4741686014458537,0.9985190089009659,0.9951359001472728
52,2607.175862312317,1.3409264087677002,78.35916662216187,-2.155012863688171,0.9982376637280898,0.9951359001472728
54,2698.9932000637054,1.3644356727600098,56.56348390877247,-2.370972001925111,0.9979408522221149,0.9951359001472728
56,2790.2339339256287,1.3555896282196045,50.67589373886585,-2.10278391931206,0.9996143565472166,0.9951359001472728
58,2883.336334705353,1.37663996219635,62.0512113571167,-2.364387672394514,0.9994753267973856,0.9951359001472728
60,2975.2624888420105,1.3802016973495483,48.68856203556061,-2.334981771185994,0.9994244222689076,0.9951359001472728
62,3066.6309843063354,1.372511386871338,52.584327414631844,-2.4064916307106614,0.9972584774884574,0.9951359001472728
64,3158.733040332794,1.3865346908569336,55.65128496289253,-2.1596720069646835,0.9962105555924223,0.9951359001472728
66,3249.0726339817047,1.3746838569641113,68.62582750618458,-2.348152168095112,0.9889630525543537,0.9889630525543537
68,3338.893335342407,1.3823297023773193,60.04844790697098,-2.310446553863585,0.9943587294905917,0.9889630525543537
70,3431.245348930359,1.3655908107757568,50.254468351602554,-1.979086209088564,0.9951324044630477,0.9889630525543537
72,3521.2492442131042,1.3701059818267822,49.53276588022709,-2.75124975387007,0.9952956276997126,0.9889630525543537
74,3611.5573914051056,1.375335454940796,46.48070211708546,-2.121952031739056,0.9967081128166165,0.9889630525543537
76,3703.1469900608063,1.3745613098144531,59.473852172493935,-2.4523327443748713,0.9992122484081731,0.9889630525543537
78,3794.9515647888184,1.3797595500946045,50.037762984633446,-2.317167192697525,0.9958453877692578,0.9889630525543537
80,3886.7604763507843,1.348999261856079,48.65031456947327,-2.49878266453743,0.9937812342096178,0.9889630525543537
82,3977.086838722229,1.364929437637329,48.66071617603302,-2.7394889863207936,0.9944493846428017,0.9889630525543537
